CODE;Descrizione;UM;Depos;Codice-Deposito;Linea;Consumi dal 01/01/19 al 04/02/20;QTY;COST;Totale;Note;;
5910636;GUARN VALVOLA EROG 13003605;Pz;2814;59106362814;;;269;1E-05; -   ;;;
5910638;A-7692 GUARNIZIONE IN BAKELITE;Pz;2814;59106382814;;;126;1E-05; -   ;;;
5910639;A-7695 GUARIN EPDM 55/60 SHA;Pz;2814;59106392814;;;74;1E-05; -   ;;;
5000046;8021200000*IMBALLO M SEP525;Nr;10;500004610;Roller;;200;1E-05; -   ;;;
5501064;CATALIZZATORE KX 777/10;kg;18;550106418;Roller;;20;1E-05; -   ;;;
5501205;CATALIZZATORE 3390;Kg;10;550120510;Roller;;2;1E-05; -   ;;;
5501211;RETICOLANTE 5866;Kg;10;550121110;Roller;;37;1E-05; -   ;;;
5910106;SCATOLA X RUOTE 380X180X270;Pz;10;591010610;Roller;;240;1E-05; -   ;;;
5151166;PC MAKROLON 2407 GRIGIO 012612;Kg;18;515116618;;;146;0; -   ;Campionatura 05/08/19;;
5151164;PC TARFLON LC 1700 BLU 550001;Kg;18;515116418;;;49;0; -   ;Campionatura 27/05/19;;
5139254;PP CM 20% ME212U 2810808;Kg;18;513925418;;;60;0; -   ;Campionatura gratuita 2016;;
5139258;PP POLYFLAM RPP 374 ND CS1 5V;Kg;18;513925818;;;75;0; -   ;Campionatura gratuita 2016;;
5141329;ASA LURAN S 777 K;KG;18;514132918;;;29;0; -   ;Campionatura gratuita 2016;;
5142862;ABS NERO HH3110 ELIX;KG;18;514286218;Auto;;135;0; -   ;Campionatura gratuita 2017;;
5900932;CUSCINETTO 608 BSH;Pz;18;590093218;Roller;;325;0; -   ;Campionatura gratuita 2017;;
5161126;PMMA ALTUGLAS V 920 TRASP;Kg;18;516112618;Auto;;10;0; -   ;Campionatura gratuita 2018;;
5911073;VASSOIO EPS PARATIA G11 LH;PZ;18;591107318;Auto;;500;0; -   ;Fattura nr 1052 del 31/07/19 - compartecipazione extra costi PARATIA G11;;
5911074;VASSOIO EPS PARATIA G11 RH;PZ;18;591107418;Auto;;500;0; -   ;Fattura nr 1052 del 31/07/19 - compartecipazione extra costi PARATIA G11;;
5900930;CUSCINETTO 608 WHIRPOOL;Pz;18;590093018;Roller;;105500;0; -   ;Fattura nr 185 del 18/02/19 - 125000 cuscinetti;;
5900930;CUSCINETTO 608 WHIRPOOL;Pz;2;59009302;Roller;;19356;0; -   ;Fattura nr 185 del 18/02/19 - 125000 cuscinetti;;
1117584;KIT 5 WHL PLANET BLK/BLU GD11;Pz;9005;11175849005;PFRoller;1;9;5,69034; 51,21 ;;;
1117502;KIT 5 WHL PLANET BLK/YEL PIAST;Pz;9005;11175029005;PFRoller;1;6;6,07464; 36,45 ;;;
1117525;KIT 4 WHL DAY1 BLK PIAST;Pz;9005;11175259005;PFRoller;1;4;7,97186; 31,89 ;;;
1117495;KIT 4 WHL PLANET BLK/GRE PIAST;Pz;9005;11174959005;PFRoller;1;7;3,9524; 27,67 ;;;
1117581;KIT 4 WHL PLANET BLK/RED GD11;Pz;9005;11175819005;PFRoller;1;5;4,78342; 23,92 ;;;
1117488;KIT 5 WHL PLANET BLK/RED M10;Pz;9005;11174889005;PFRoller;1;4;5,95691; 23,83 ;;;
1117493;KIT 4 WHL PLANET BLK/BLU M10;Pz;9005;11174939005;PFRoller;1;4;4,64933; 18,60 ;;;
1117473;KIT 5 WHL PLANET SIL/SIL PIAST;Pz;9005;11174739005;PFRoller;1;3;6,13514; 18,41 ;;;
1117591;KIT 4 WHL DAY1 BLK GD11;Pz;9005;11175919005;PFRoller;1;2;7,96462; 15,93 ;;;
1117490;KIT 5 WHL PLANET BLK/BLU PIAST;Pz;9005;11174909005;PFRoller;1;2;6,07374; 12,15 ;;;
1117581;KIT 4 WHL PLANET BLK/RED GD11;Pz;18;111758118;PFRoller;1;2;4,78342; 9,57 ;;;
1117595;KIT 4 WHL DAY2 BLK GD11;Pz;9005;11175959005;PFRoller;1;1;7,95984; 7,96 ;;;
1117493;KIT 4 WHL PLANET BLK/BLU M10;Pz;18;111749318;PFRoller;1;1;4,64933; 4,65 ;;;
1117380;KIT 4 WHEELS 78/82 SIL/TRANS;Pz;18;111738018;PFRoller;1;1;4,30821; 4,31 ;;;
1117696;W0008347AA-2P GRP CARTER ALTO;Pz;18;111769618;PF;2;1;185,32853; 185,33 ;;;
1117388;KIT 4 WHEELS 100/85 SIL/WH;Pz;9005;11173889005;PFRoller;2;7;6,87372; 48,12 ;;;
1117494;KIT 5 WHL PLANET BLK/BLU M10;Pz;9005;11174949005;PFRoller;2;5;5,65533; 28,28 ;;;
1117505;KIT 4 WHL PLANET BLK/YEL M10;Pz;9005;11175059005;PFRoller;2;4;5,02605; 20,10 ;;;
1117506;KIT 5 WHL PLANET BLK/YEL M10;Pz;9005;11175069005;PFRoller;2;3;6,30715; 18,92 ;;;
1117579;KIT 4 WHL PLANET SIL/SIL GD11;Pz;9005;11175799005;PFRoller;2;3;4,82007; 14,46 ;;;
1117506;KIT 5 WHL PLANET BLK/YEL M10;Pz;18;111750618;PFRoller;2;1;6,30715; 6,31 ;;;
1117580;KIT 5 WHL PLANET SIL/SIL GD11;Pz;9005;11175809005;PFRoller;3;6;5,89041; 35,34 ;;;
1117528;KIT 5 WHL DAY1 BLK M8 FRENO;Pz;18;111752818;PFRoller;3;1;10,10666; 10,11 ;;;
1117528;KIT 5 WHL DAY1 BLK M8 FRENO;Pz;9005;11175289005;PFRoller;3;1;10,10666; 10,11 ;;;
1117582;KIT 5 WHL PLANET BLK/RED GD11;Pz;9005;11175829005;PFRoller;3;1;5,8276; 5,83 ;;;
1217519;RTAMPO 3C 70/82 ARG-TRASP;Pz;18;121751918;SLRoller;4;100;0,58476; 58,48 ;;;
1117492;KIT 5 WHL PLANET BLK/BLU M8;Pz;18;111749218;PFRoller;4;7;5,62269; 39,36 ;;;
1117503;KIT 4 WHL PLANET BLK/YEL M8;Pz;9005;11175039005;PFRoller;4;5;5,16582; 25,83 ;;;
1117605;KIT 5 WHL PLANET BLK/SIL GD11;Pz;9005;11176059005;PFRoller;4;4;5,8804; 23,52 ;;;
1117484;KIT 5 WHL PLANET BLK/RED PIAST;Pz;9005;11174849005;PFRoller;4;4;5,77075; 23,08 ;;;
1117486;KIT 5 WHL PLANET BLK/RED M8;Pz;9005;11174869005;PFRoller;4;2;5,89012; 11,78 ;;;
1117605;KIT 5 WHL PLANET BLK/SIL GD11;Pz;18;111760518;PFRoller;4;2;5,8804; 11,76 ;;;
1117492;KIT 5 WHL PLANET BLK/BLU M8;Pz;9005;11174929005;PFRoller;4;2;5,62269; 11,25 ;;;
1117497;KIT 4 WHL PLANET BLK/GRE M8;Pz;9005;11174979005;PFRoller;4;1;4,59218; 4,59 ;;;
1117389;KIT 4 WHEELS 100/85 BL/WH;Pz;18;111738918;PFRoller;5;5;6,98814; 34,94 ;;;
1117532;KIT 5 WHL DAY1 BLK M10 FRENO;Pz;18;111753218;PFRoller;5;2;10,22376; 20,45 ;;;
1117485;KIT 4 WHL PLANET BLK/RED M8;Pz;9005;11174859005;PFRoller;5;4;4,46944; 17,88 ;;;
1117599;KIT 5 WHL PLANET BLK/SIL PIAST;Pz;18;111759918;PFRoller;5;2;5,88221; 11,76 ;;;
1117532;KIT 5 WHL DAY1 BLK M10 FRENO;Pz;9005;11175329005;PFRoller;5;1;10,22376; 10,22 ;;;
1117487;KIT 4 WHL PLANET BLK/RED M10;Pz;9005;11174879005;PFRoller;6;4;4,67004; 18,68 ;;;
1117377;KIT 4 WHEELS 72/82 BL/WH;Pz;18;111737718;PFRoller;7;112;4,08338; 457,34 ;;;
1117379;KIT 4 WHEELS 76/82 BL/WH;Pz;18;111737918;PFRoller;7;1;4,22063; 4,22 ;;;
1117375;KIT 4 WHEELS 70/82 BL/WH;Pz;18;111737518;PFRoller;8;70;4,0701; 284,91 ;;;
1117375;KIT 4 WHEELS 70/82 BL/WH;Pz;9005;11173759005;PFRoller;8;8;4,0701; 32,56 ;;;
1117603;KIT 5 WHL PLANET BLK/SIL M10;Pz;9005;11176039005;PFRoller;8;4;5,78465; 23,14 ;;;
1117548;KIT 8 DISTANZIALI RUOTA;Pz;9005;11175489005;PFRoller;8;17;0,07344; 1,25 ;;;
1117563;R0006916-AA2W GRP CARTER STD P;Pz;18;111756318;PF;9;1;53,51824; 53,52 ;;;
1117483;KIT 4 WHL PLANET BLK/RED PIAST;Pz;9005;11174839005;PFRoller;9;6;4,61647; 27,70 ;;;
1117376;KIT 4 WHEELS 72/82 SIL/TRANS;Pz;18;111737618;PFRoller;11;110;4,14264; 455,69 ;;;
1117598;KIT 4 WHL PLANET BLK/SIL PIAST;Pz;9005;11175989005;PFRoller;11;9;4,72958; 42,57 ;;;
1117374;KIT 4 WHEELS 70/82 SIL/TRAN;Pz;9005;11173749005;PFRoller;11;7;4,07734; 28,54 ;;;
1117472;KIT 4 WHL PLANET SIL/SIL PIAST;Pz;9005;11174729005;PFRoller;11;5;4,77276; 23,86 ;;;
1117491;KIT 4 WHL PLANET BLK/BLU M8;Pz;9005;11174919005;PFRoller;11;5;4,53549; 22,68 ;;;
2121345;0C005627AA-NR SUPPORTO SCHEDA;Pz;18;212134518;SL;11;30;0,20291; 6,09 ;;;
1117374;KIT 4 WHEELS 70/82 SIL/TRAN;Pz;18;111737418;PFRoller;11;1;4,07734; 4,08 ;;;
1117618;W0007791AD-2P GRP CARTER STD;Pz;18;111761818;PF;12;1;107,54987; 107,55 ;;;
1117615;W0007789AE-2P GRP CARTER STD;Pz;18;111761518;PF;12;1;105,52812; 105,53 ;;;
1117578;KIT 4 WHEELS 50/90 BL/WH;Pz;18;111757818;PFRoller;12;10;5,2653; 52,65 ;;;
1117478;KIT 4 WHL PLANET SIL/SIL M 10;Pz;9005;11174789005;PFRoller;12;3;4,73163; 14,19 ;;;
1117601;KIT 5 WHL PLANET BLK/SIL M8;Pz;9005;11176019005;PFRoller;12;2;5,70992; 11,42 ;;;
1117601;KIT 5 WHL PLANET BLK/SIL M8;Pz;18;111760118;PFRoller;12;1;5,70992; 5,71 ;;;
1313850;MOSTR POST APERTA STD VERN CV;Pz;18;131385018;SL;14;92;14,55621; 1339,17 ;;;
1117577;KIT 4 WHEELS 50/90 BL/WH;Pz;18;111757718;PFRoller;14;16;5,27807; 84,45 ;;;
1117479;KIT 5 WHL PLANET SIL/SIL M 10;Pz;9005;11174799005;PFRoller;14;5;5,82403; 29,12 ;;;
1117476;KIT 5 WHL PLANET SIL/SIL M 8;Pz;9005;11174769005;PFRoller;15;3;5,51056; 16,53 ;;;
1117476;KIT 5 WHL PLANET SIL/SIL M 8;Pz;18;111747618;PFRoller;15;2;5,51056; 11,02 ;;;
2120688;CARTER ALTO ANTER CT VERS D;Pz;18;212068818;SL;18;130;14,18131; 1843,57 ;;;
2121013;7432343-01 GERAETEDECKE PC-ABS;Pz;18;212101318;PF;18;18;9,1447; 164,60 ;;;
1117386;KIT 4 WHEELS 90/85 SIL/WH;Pz;9005;11173869005;PFRoller;18;10;4,91573; 49,16 ;;;
1117602;KIT 4 WHL PLANET BLK/SIL M10;Pz;9005;11176029005;PFRoller;18;9;4,57068; 41,14 ;;;
1117602;KIT 4 WHL PLANET BLK/SIL M10;Pz;18;111760218;PFRoller;18;1;4,57068; 4,57 ;;;
1313854;MOSTRINA POSTER ALTA VERN CV;Pz;18;131385418;SL;20;23;25,64318; 589,79 ;;;
1117522;RTA PLANET-MOZZO GIL+PU TRASP;Pz;18;111752218;SLRoller;20;849;0,51234; 434,98 ;;;
1313851;MOSTRINA ANTER ALTA VERN CV;Pz;18;131385118;SL;20;17;24,5625; 417,56 ;;;
1117387;KIT 4 WHEELS 90/85 BL/WH;Pz;9005;11173879005;PFRoller;20;2;4,79179; 9,58 ;;;
1117690;T0001954AB-NR JOYSTICK AT HOME;Pz;18;111769018;PF;21;20;4,13718; 82,74 ;;;
2120210;MOSTRINA ANTER ALTA LAR DA VER;Pz;18;212021018;SL;22;54;2,49903; 134,95 ;;;
2120210;MOSTRINA ANTER ALTA LAR DA VER;Pz;1491;21202101491;SL;22;10;2,49903; 24,99 ;;;
1117521;RTA PLANET-MOZZO VER+PU TRASP;Pz;18;111752118;SLRoller;25;1288;0,32776; 422,15 ;;;
2121281;0C001350AA-NR TAPPARELLA TECHN;Pz;18;212128118;PF;25;108;1,7384; 187,75 ;;;
2121366;0C005766AA MANIGLIONE SUPERIOR;Pz;18;212136618;PF;26;30;1,06934; 32,08 ;;;
2121365;0C005767 MANIGLIONE INFERIORE;Pz;18;212136518;PF;26;30;0,78882; 23,66 ;;;
2120843;MOSTR POST APERTA STD EG NERA;Pz;18;212084318;SL;27;202;2,09286; 422,76 ;;;
2120232;MOSTRINA ANTER ALTA STR DA VER;Pz;18;212023218;SL;31;142;2,44472; 347,15 ;;;
1117351;1513602632 CRUSC M290 TOP;Pz;18;111735118;PF;32;120;2,92214; 350,66 ;;;
2120561;PARABOLA MOSTRINA TONDA GR CT;Pz;18;212056118;SL;32;150;0,46816; 70,22 ;;;
1217531;RTAMPO 2C 90/85 ARG-BIANCO;Pz;18;121753118;SLRoller;32;72;0,78722; 56,68 ;;;
2120687;CARTER ALTO ANTER CT VERS B;Pz;18;212068718;SL;33;148;14,18433; 2099,28 ;;;
1313853;MOSTRINA ANTER ALTA LAR VER CV;Pz;18;131385318;SL;33;22;23,55663; 518,25 ;;;
1313856;MOSTRINA POSTER ALTA VERN CV;Pz;18;131385618;SL;34;26;25,49246; 662,80 ;;;
1117475;KIT 4 WHL PLANET SIL/SIL M 8;Pz;9005;11174759005;PFRoller;34;1;4,59946; 4,60 ;;;
2121392;7434644-00 GERAETEBODEN;Pz;18;212139218;PF;36;12;5,87363; 70,48 ;;;
1117384;KIT 4 WHEELS 84/85 SILVER/WH;Pz;9005;11173849005;PFRoller;37;3;4,7038; 14,11 ;;;
1117520;RTA PLANET-MOZZO BLU+PU TRASP;Pz;18;111752018;SLRoller;40;420;0,50661; 212,78 ;;;
2400726CT;CARTER STD ANT DX FRES MK17-18;Pz;18;2400726CT18;SL;41;10;18,24117; 182,41 ;;;
1117550;KIT 4 WHEELS 57/90 BL/WH;Pz;9005;11175509005;PFRoller;41;7;5,33077; 37,32 ;;;
1117550;KIT 4 WHEELS 57/90 BL/WH;Pz;18;111755018;PFRoller;41;1;5,33077; 5,33 ;;;
1117385;KIT 4 WHEELS 84/85 BL/WH;Pz;9005;11173859005;PFRoller;42;7;4,65243; 32,57 ;;;
1313846;CARTER STD ANT DX VERNIC TRASP;Pz;18;131384618;SL;43;4;19,61351; 78,45 ;;;
2121358;0C005753AB SUPPORTO;Pz;18;212135818;PF;48;10;0,19678; 1,97 ;;;
2121357;0C005752AA  CORPO JOYSTICK;Pz;18;212135718;PF;48;10;0,16348; 1,63 ;;;
2121296;0C004394AB-FF CARTER LATA DX;Pz;18;212129618;PF;49;55;6,1325; 337,29 ;;;
2121353;0C005769AB LEVA ESTERNA JOYSTI;Pz;18;212135318;PF;50;10;1,69442; 16,94 ;;;
1117575;KIT 4 WHEELS 57/90 BL/WH;Pz;9005;11175759005;PFRoller;51;6;5,38064; 32,28 ;;;
1117576;KIT 4 WHEELS 57/90 BL/WH;Pz;18;111757618;PFRoller;52;1;5,47621; 5,48 ;;;
2120328;CARTER ALTO ANTER CT VERS C;Pz;18;212032818;SL;53;3;14,1897; 42,57 ;;;
2400753;MOSTRINA ANT ALTA FRESATA MK12;Pz;1491;24007531491;SL;53;6;3,66333; 21,98 ;;;
2120197;81049005 SIDE COVER370 LH BULB;Pz;18;212019718;PF;54;1314;0,45071; 592,23 ;;;
1117614;W0007784AF-2P GRP CARTER STD;Pz;18;111761418;PF;57;3;127,6861; 383,06 ;;;
1117547;KIT 10 CUSCINETTI 608ZZ ABEC 3;Pz;9005;11175479005;PFRoller;57;13;2; 26,00 ;;;
1117406;7437305-00 GERAETEBODEN;Pz;18;111740618;PF;59;93;6,82225; 634,47 ;;;
1117631;W0007788AE-2W GRP CARTER STD;Pz;18;111763118;PF;60;10;73,9778; 739,78 ;;;
1117631;W0007788AE-2W GRP CARTER STD;Pz;5;11176315;PF;60;1;73,9778; 73,98 ;;;
2120488;21699027 PARATIA SX LED SAE484;Pz;18;212048818;PFAuto;63;210;0,3056; 64,18 ;;;
2120487;21698027 PARATIA DX LED SAE484;Pz;18;212048718;PFAuto;63;189;0,3056; 57,76 ;;;
1217529;RTAMPO 2C 84/85 ARG-BIANCO;Pz;18;121752918;SLRoller;64;143;0,90321; 129,16 ;;;
2120332;MOSTRINA LOGO ANTER CHIU CT;Pz;2054;21203322054;SL;68;136;0,88654; 120,57 ;;;
1217530;RTAMPO 2C 84/85 NERO-BIANCO;Pz;18;121753018;SLRoller;72;283;0,90972; 257,45 ;;;
2121304;0C004388AA-NR CARTER LAT BA DX;Pz;18;212130418;PF;74;42;7,63036; 320,48 ;;;
2121303;0C004387AA-NR CARTER LAT BA SX;Pz;18;212130318;PF;74;42;7,61072; 319,65 ;;;
1217579;RTAMPO 1C 70/90A NERO-BIANCO;Pz;18;121757918;SLRoller;75;256;1,2867; 329,40 ;;;
1217540;RTAMPO 1C 57/90 NERO-BIANCO;Pz;18;121754018;SLRoller;76;225;1,06795; 240,29 ;;;
1117632;W0007787AE-2W GRP CARTER STD;Pz;18;111763218;PF;76;2;83,13637; 166,27 ;;;
1117382;KIT 4 WHEELS 80/85 SIL/WH;Pz;9005;11173829005;PFRoller;77;9;4,74439; 42,70 ;;;
1117382;KIT 4 WHEELS 80/85 SIL/WH;Pz;18;111738218;PFRoller;77;3;4,74439; 14,23 ;;;
1117621;W0007790AD-2P GRP CARTER STD;Pz;18;111762118;PF;80;10;107,18793; 1071,88 ;;;
1217572;RTAMPO 2C 57/90 NERO-BIANCO;Pz;18;121757218;SLRoller;80;262;1,07607; 281,93 ;;;
2121301;0C004419AB-EA CARTER SUPERIORE;Pz;18;212130118;PF;81;88;4,81024; 423,30 ;;;
2120330;DISTANZIALE ALT0 DX=SX CT;Pz;18;212033018;SL;85;71;6,38263; 453,17 ;;;
1117613;W0007783AE-2P GRP CARTER STD;Pz;18;111761318;PF;87;11;106,26316; 1168,89 ;;;
2121302;0C004419AB-FF CARTER SUPERIORE;Pz;18;212130218;PF;87;22;5,12343; 112,72 ;;;
2121282;0C004382AB-EA INLAY SUPER DX;Pz;18;212128218;PF;87;72;1,11349; 80,17 ;;;
2121284;0C004383AB-EA INLAY SUPER SX;Pz;18;212128418;PF;87;72;1,11349; 80,17 ;;;
1217570;1548600430 INSER SER MIA CON;Pz;2269;12175702269;SL;88;7;2,11713; 14,82 ;;;
2120837;CARTER ALTO ANTER EA VERS A;Pz;18;212083718;SL;89;80;10,9413; 875,30 ;;;
2120150;81128022 LENS RH 482 T1 SAE;Pz;9001;21201509001;PF;90;750;0,43841; 328,81 ;;;
2120149;81129022 LENS LH 482 T1 SAE;Pz;9001;21201499001;PF;90;600;0,43956; 263,74 ;;;
2121283;0C004382AB-FF INLAY SUPER DX;Pz;18;212128318;PF;93;95;1,17032; 111,18 ;;;
2121285;0C004383AB-FF INLAY SUPER SX;Pz;18;212128518;PF;93;95;1,17032; 111,18 ;;;
2121115;7429593-03 ASSGERAETEDR 9003;Pz;18;212111518;PF;96;192;12,2823; 2358,20 ;;;
1117186;T0000462AA KIT VITI CARTER ALT;Pz;18;111718618;SL;96;18;3,57726; 64,39 ;;;
1117383;KIT 4 WHEELS 80/85 BL/WH;Pz;9005;11173839005;PFRoller;97;2;4,66894; 9,34 ;;;
1117636;W0007795AE-2W GRP CARTER ALTO;Pz;5;11176365;PF;99;1;131,16124; 131,16 ;;;
2121290;0C004386AA-NR CARTER FRO BASS;Pz;18;212129018;PF;100;50;5,61518; 280,76 ;;;
2120158;81139021 LENS LH 482 T2 SAE;Pz;9001;21201589001;PF;100;800;0,24577; 196,62 ;;;
1217449;MOSTRINA  LOGO TAMP CHIUSA CT;Pz;18;121744918;SL;100;77;1,45717; 112,20 ;;;
2400754;MOSTRINA POS ALTA FRESATA MK12;Pz;1491;24007541491;SL;100;8;4,63224; 37,06 ;;;
2120158;81139021 LENS LH 482 T2 SAE;Pz;18;212015818;PF;100;100;0,24577; 24,58 ;;;
2121289;0C004385AB-FF INLAY INFER SX;Pz;18;212128918;PF;101;40;1,74904; 69,96 ;;;
2121287;0C004384AB-FF INLAY INFER DX;Pz;18;212128718;PF;101;40;1,72724; 69,09 ;;;
2120329;CARTER ALTO POSTER DX=SX  CT;Pz;18;212032918;SL;104;88;18,90562; 1663,69 ;;;
1117519;RTA PLANET-MOZZO ROS+PU TRASP;Pz;18;111751918;SLRoller;104;120;0,5193; 62,32 ;;;
1117549;KIT 4 WHEELS 57/90 BL/WH;Pz;9005;11175499005;PFRoller;106;12;5,5101; 66,12 ;;;
1117187;T0000463AA KIT VITI CARTER ALT;Pz;18;111718718;SL;108;27;3,97711; 107,38 ;;;
2120848;PARABOLA MOSTRINA TONDA GR EA;Pz;18;212084818;SL;110;102;0,42938; 43,80 ;;;
2118890;7427009-01 ABDECKUNG;Pz;18;211889018;PF;112;112;0,9479; 106,16 ;;;
2120845;MOSTRINA ANTER ALTA LAR EG NER;Pz;18;212084518;SL;112;16;1,91826; 30,69 ;;;
2120211;MOSTRINA POSTER ALTA DA VERNI;Pz;18;212021118;SL;117;108;3,41767; 369,11 ;;;
1117626;W0007784AF-2W GRP CARTER STD;Pz;5;11176265;PF;118;2;96,51076; 193,02 ;;;
1117626;W0007784AF-2W GRP CARTER STD;Pz;18;111762618;PF;118;1;96,51076; 96,51 ;;;
2120198;81048005 SIDE COVER370 RH BULB;Pz;18;212019818;PF;126;1314;0,4502; 591,56 ;;;
2119701;7430007-00 GERAETEDW744;Pz;18;211970118;PF;126;126;4,45158; 560,90 ;;;
2120198;81048005 SIDE COVER370 RH BULB;Pz;9001;21201989001;PF;126;378;0,4502; 170,18 ;;;
2120200;81048009 SIDE COVER370 RH LED;Pz;9001;21202009001;PF;126;252;0,45067; 113,57 ;;;
2120200;81048009 SIDE COVER370 RH LED;Pz;18;212020018;PF;126;18;0,45067; 8,11 ;;;
1313858;CARTER STD ANT DX VERNIC TRASP;Pz;18;131385818;SL;139;17;18,23191; 309,94 ;;;
1217573;RTAMPO 2C 57/90 NERO-BIANCO;Pz;18;121757318;SLRoller;142;720;1,1227; 808,34 ;;;
2121298;0C004396AB-NR POGGIAPIEDI SX;Pz;18;212129818;PF;142;23;1,91618; 44,07 ;;;
2121299;0C004397AB-NR POGGIAPIEDI DX;Pz;18;212129918;PF;142;23;1,91618; 44,07 ;;;
2120838;CARTER ALTO ANTER EA VERS B;Pz;18;212083818;SL;144;58;11,16398; 647,51 ;;;
2121297;0C004393AB-FF CARTER LATA SX;Pz;18;212129718;PF;147;49;6,23635; 305,58 ;;;
2120463;21238012 PARATIA DX 484 SPORT;Pz;18;212046318;PFAuto;147;210;0,32253; 67,73 ;;;
2120835;CARTER ALTO ANTER EA VERS D;Pz;18;212083518;SL;149;152;11,05316; 1680,08 ;;;
1117628;W0007786AE-2W GRP CARTER STD;Pz;18;111762818;PF;150;1;75,21581; 75,22 ;;;
1117628;W0007786AE-2W GRP CARTER STD;Pz;5;11176285;PF;150;1;75,21581; 75,22 ;;;
1313857;CARTER STD ANT SX VERNIC TRASP;Pz;18;131385718;SL;151;20;17,71559; 354,31 ;;;
1117185;T0000464AA KIT VITI CARTER ALT;Pz;18;111718518;SL;153;21;4,16692; 87,51 ;;;
2121295;0C004392AA-NR CARTER PEDANA AN;Pz;18;212129518;PF;160;205;1,30232; 266,98 ;;;
2121291;0C004389AA-NR CARTER POS IN SX;Pz;18;212129118;PF;160;25;0,49389; 12,35 ;;;
2121292;0C004435AA-NR CARTER POS IN DX;Pz;18;212129218;PF;160;25;0,46876; 11,72 ;;;
2120695;7427549-04 GEHAEUSE - Vers1;Pz;18;212069518;PF;168;168;1,23561; 207,58 ;;;
2121293;0C004390AA-NR CARTER PEDANA SX;Pz;18;212129318;PF;172;73;1,64768; 120,28 ;;;
2121294;0C004391AA-NR CARTER PEDANA DX;Pz;18;212129418;PF;172;73;1,64768; 120,28 ;;;
2120844;MOSTRINA ANTER ALTA STR EG NER;Pz;18;212084418;SL;188;33;1,83568; 60,58 ;;;
1113549;7424785 AUFSTEC600 NERO DRIT;Pz;18;111354918;PF;189;189;1,75773; 332,21 ;;;
2120562;PARABOLA MOSTRINA TONDA PIC CT;Pz;18;212056218;SL;189;620;0,47573; 294,95 ;;;
2120957;SUPPORTO RPLANET ARGENTO;Pz;18;212095718;SLRoller;195;2335;0,15287; 356,95 ;;;
2120199;81049009 SIDE COVER370 LH LED;Pz;9001;21201999001;PF;198;198;0,45062; 89,22 ;;;
1217528;RTAMPO 2C 80/85 NERO-BIANCO;Pz;18;121752818;SLRoller;200;658;0,91049; 599,10 ;;;
2119464;310000030PROLSAIS A-9162/A;Pz;2814;21194642814;SL;200;1960;0,15797; 309,62 ;;;
2121300;0C004398AA-FF CARTER SUP FRON;Pz;18;212130018;PF;206;31;2,82716; 87,64 ;;;
1117625;W0007783AE-2W GRP CARTER STD;Pz;18;111762518;PF;213;20;75,03396; 1500,68 ;;;
1117625;W0007783AE-2W GRP CARTER STD;Pz;5;11176255;PF;213;1;75,03396; 75,03 ;;;
2120945;7438153-00 GERAETEDW744;Pz;18;212094518;PF;216;394;4,81498; 1897,10 ;;;
2118859;7430669-00 TUERENDSTUECK GRI;Pz;18;211885918;PF;216;216;1,57271; 339,71 ;;;
2118403;7429009-00 ABDECKUNG BIA 744;Pz;18;211840318;PF;220;1540;0,47253; 727,70 ;;;
2400892;1548600540 ASSFRONTALE BSG;Pz;2269;24008922269;PF;220;52;7,06931; 367,60 ;;;
1217527;RTAMPO 2C 80/85 ARG-BIANCO;Pz;18;121752718;SLRoller;228;368;0,92191; 339,26 ;;;
1117633;W0007790AD-2W GRP CARTER STD;Pz;18;111763318;PF;229;2;75,63966; 151,28 ;;;
2118434;7429019-00 ABDECKUNG;Pz;18;211843418;PF;232;232;0,1589; 36,86 ;;;
2118042;7429475-00 TUERENDSTUECK BIA;Pz;18;211804218;PF;240;1920;0,72747; 1396,74 ;;;
2121021;7429487-02 ASSGERAETEDW744;Pz;18;212102118;PF;240;104;6,96642; 724,51 ;;;
2400861;81179025*SIDE REFLEX LENS SX;Pz;9001;24008619001;PF;240;1280;0,3433; 439,42 ;;;
2120847;DISTANZIALE ALT0 DX=SX EA NERO;Pz;18;212084718;SL;243;26;5,11014; 132,86 ;;;
2118404;7430659-00 TUERENDSTUCK B744;Pz;18;211840418;PF;252;252;0,84061; 211,83 ;;;
2120851;MOSTRINA LOGO ANTER CHIU EA;Pz;2054;21208512054;SL;272;340;0,78519; 266,96 ;;;
2120946;7430639-03 TUERENDSTUCK;Pz;18;212094618;PF;288;288;1,53505; 442,09 ;;;
2120721;7428213-01 TUERENDSTUECK;Pz;18;212072118;PF;288;288;0,54785; 157,78 ;;;
2120913;0C004393AB-DI CARTER LATA SX;Pz;18;212091318;PF;294;55;5,09413; 280,18 ;;;
2120480;21199014 PAR484 SX LED SAE T1;Pz;18;212048018;PFAuto;294;168;0,30315; 50,93 ;;;
2120479;21198014 PAR484 DX LED SAE T1;Pz;18;212047918;PFAuto;294;63;0,30262; 19,07 ;;;
2120846;MOSTRINA POSTER ALTA EG NERA;Pz;18;212084618;SL;300;79;4,69347; 370,78 ;;;
2120836;CARTER ALTO ANTER EA VERS C;Pz;18;212083618;SL;301;143;11,14244; 1593,37 ;;;
2120907;SGABELLO ACQUA CB/1288 ROSS852;Pz;18;212090718;PF;302;19;7,11716; 135,23 ;;;
